Epsilon,ChungToiWin,ChungToiLoss,ChungToiDraw,StatesInPolicy
0.0,4048,3942,2010,95181
0.01,4080,4054,1866,107921
0.02,4572,3608,1820,100996
0.03,4540,3667,1793,103877
0.04,4253,3721,2026,102911
0.05,4021,3723,2256,106061
0.060000000000000005,4240,3547,2213,101800
0.07,4155,3728,2117,103958
0.08,4222,3470,2308,102748
0.09,4189,3661,2150,107812
0.09999999999999999,4327,3458,2215,105036
0.10999999999999999,4215,3549,2236,107052
0.11999999999999998,4316,3408,2276,106688
0.12999999999999998,4299,3587,2114,109349
0.13999999999999999,4333,3436,2231,106385
0.15,4434,3456,2110,108845
0.16,4398,3374,2228,108677
0.17,4286,3527,2187,112206
0.18000000000000002,4370,3459,2171,110383
0.19000000000000003,4298,3534,2168,111739
0.20000000000000004,4314,3519,2167,111834
0.21000000000000005,4299,3564,2137,115325
0.22000000000000006,4268,3616,2116,115552
0.23000000000000007,4375,3548,2077,114314
0.24000000000000007,4431,3498,2071,115587
0.25000000000000006,4376,3507,2117,113716
0.26000000000000006,4252,3684,2064,116212
0.2700000000000001,4346,3529,2125,115115
0.2800000000000001,4451,3501,2048,114222
0.2900000000000001,4442,3546,2012,116638
0.3000000000000001,4253,3657,2090,118609
0.3100000000000001,4400,3481,2119,117448
0.3200000000000001,4285,3645,2070,118211
0.3300000000000001,4387,3623,1990,119116
0.34000000000000014,4252,3649,2099,120910
0.35000000000000014,4353,3559,2088,119882
0.36000000000000015,4342,3691,1967,121313
0.37000000000000016,4373,3620,2007,120314
0.38000000000000017,4301,3647,2052,121565
0.3900000000000002,4281,3730,1989,121261
0.4000000000000002,4305,3671,2024,121859
0.4100000000000002,4287,3714,1999,123618
0.4200000000000002,4181,3813,2006,124771
0.4300000000000002,4238,3814,1948,123915
0.4400000000000002,4260,3700,2040,124601
0.45000000000000023,4339,3734,1927,124386
0.46000000000000024,4209,3753,2038,125173
0.47000000000000025,4245,3843,1912,127271
0.48000000000000026,4332,3743,1925,124863
0.49000000000000027,4259,3820,1921,127016
0.5000000000000002,4230,3802,1968,127628
0.5100000000000002,4267,3790,1943,126886
0.5200000000000002,4154,3929,1917,128124
0.5300000000000002,4326,3803,1871,128192
0.5400000000000003,4300,3818,1882,129434
0.5500000000000003,4195,3866,1939,128154
0.5600000000000003,4303,3841,1856,128650
0.5700000000000003,4164,3876,1960,129894
0.5800000000000003,4137,3878,1985,130137
0.5900000000000003,4233,3843,1924,130228
0.6000000000000003,4323,3748,1929,130831
0.6100000000000003,4244,3877,1879,132262
0.6200000000000003,4248,3881,1871,131267
0.6300000000000003,4165,3935,1900,132768
0.6400000000000003,4196,3889,1915,132409
0.6500000000000004,4288,3862,1850,131889
0.6600000000000004,4286,3840,1874,132652
0.6700000000000004,4239,3919,1842,133263
0.6800000000000004,4205,3868,1927,134190
0.6900000000000004,4232,3925,1843,133889
0.7000000000000004,4227,3930,1843,134321
0.7100000000000004,4212,3917,1871,134559
0.7200000000000004,4252,3905,1843,134788
0.7300000000000004,4219,3843,1938,136224
0.7400000000000004,4172,3943,1885,135504
0.7500000000000004,4162,3957,1881,136522
0.7600000000000005,4184,4041,1775,135808
0.7700000000000005,4104,4017,1879,137324
0.7800000000000005,4253,3884,1863,137152
0.7900000000000005,4184,4000,1816,136935
0.8000000000000005,4225,3951,1824,136415
0.8100000000000005,4083,4050,1867,137417
0.8200000000000005,4108,4045,1847,138415
0.8300000000000005,4185,3943,1872,138848
0.8400000000000005,4236,3977,1787,138901
0.8500000000000005,4218,3965,1817,139218
0.8600000000000005,4163,4015,1822,138530
0.8700000000000006,4101,4059,1840,138141
0.8800000000000006,4090,4107,1803,139152
0.8900000000000006,4117,4044,1839,139933
0.9000000000000006,4092,4094,1814,138573
0.9100000000000006,4111,4034,1855,140473
0.9200000000000006,4236,4006,1758,140969
0.9300000000000006,4177,3992,1831,140639
0.9400000000000006,4150,4026,1824,140416
0.9500000000000006,4119,4104,1777,140900
0.9600000000000006,4136,4029,1835,140191
0.9700000000000006,4168,4008,1824,141498
0.9800000000000006,4139,4079,1782,139754
0.9900000000000007,4073,4141,1786,140616
1.0,4142,4087,1771,140752
