Epsilon,ChungToiWin,ChungToiLoss,ChungToiDraw,StatesInPolicy
0.0,281572,244354,114074,194417
0.01,348663,198821,92516,203815
0.02,395419,163319,81262,206766
0.03,419257,147314,73429,210334
0.04,428525,143340,68135,214459
0.05,427143,145033,67824,217948
0.060000000000000005,445139,131218,63643,220150
0.07,445108,132762,62130,223826
0.08,461105,122009,56886,224283
0.09,456195,125094,58711,227836
0.09999999999999999,444093,135195,60712,230930
0.10999999999999999,456056,127813,56131,232331
0.11999999999999998,457006,127469,55525,235500
0.12999999999999998,450299,132452,57249,237164
0.13999999999999999,461305,123939,54756,237874
0.15,451169,133471,55360,240297
0.16,460691,126060,53249,241715
0.17,458181,128887,52932,244218
0.18000000000000002,448486,136214,55300,245654
0.19000000000000003,461678,125304,53018,246938
0.20000000000000004,458077,128544,53379,248374
0.21000000000000005,452577,133901,53522,250693
0.22000000000000006,459676,128343,51981,252444
0.23000000000000007,454414,132879,52707,253562
0.24000000000000007,454910,130925,54165,254210
0.25000000000000006,449921,135820,54259,256555
0.26000000000000006,451290,134763,53947,257916
0.2700000000000001,449803,136268,53929,259166
0.2800000000000001,444674,139647,55679,260905
0.2900000000000001,439482,145206,55312,263280
0.3000000000000001,446249,139101,54650,263549
0.3100000000000001,440624,142933,56443,265207
0.3200000000000001,442741,142076,55183,265786
0.3300000000000001,437973,147133,54894,267633
0.34000000000000014,436796,147166,56038,269184
0.35000000000000014,436367,147058,56575,270168
0.36000000000000015,432387,149453,58160,271519
0.37000000000000016,435939,146818,57243,272663
0.38000000000000017,428862,154185,56953,273958
0.3900000000000002,423983,157008,59009,275300
0.4000000000000002,427249,154436,58315,275956
0.4100000000000002,425530,155331,59139,277223
0.4200000000000002,420478,160727,58795,279071
0.4300000000000002,418112,162276,59612,280259
0.4400000000000002,419746,160103,60151,281015
0.45000000000000023,413322,166091,60587,282269
0.46000000000000024,413208,165767,61025,283425
0.47000000000000025,407781,169296,62923,284265
0.48000000000000026,411464,165960,62576,285053
0.49000000000000027,411087,166856,62057,285425
0.5000000000000002,406791,169611,63598,287283
0.5100000000000002,403437,171413,65150,288015
0.5200000000000002,403326,171813,64861,289108
0.5300000000000002,400061,174098,65841,290356
0.5400000000000003,397087,176352,66561,291185
0.5500000000000003,395884,177270,66846,291991
0.5600000000000003,395009,177591,67400,293100
0.5700000000000003,387827,183682,68491,294320
0.5800000000000003,387787,183979,68234,294946
0.5900000000000003,387438,183410,69152,295651
0.6000000000000003,383381,186678,69941,297038
0.6100000000000003,382559,186365,71076,297045
0.6200000000000003,378963,188984,72053,298105
0.6300000000000003,379701,188151,72148,299022
0.6400000000000003,376163,190837,73000,300102
0.6500000000000004,373908,192614,73478,300747
0.6600000000000004,367967,197559,74474,301954
0.6700000000000004,369267,195508,75225,302196
0.6800000000000004,365130,198310,76560,303525
0.6900000000000004,361644,201537,76819,304137
0.7000000000000004,360392,201422,78186,305041
0.7100000000000004,358018,203227,78755,305289
0.7200000000000004,353309,206859,79832,306349
0.7300000000000004,352275,206668,81057,307120
0.7400000000000004,350455,208021,81524,307703
0.7500000000000004,345591,211807,82602,308727
0.7600000000000005,343796,212705,83499,309704
0.7700000000000005,341563,213627,84810,310114
0.7800000000000005,339172,214895,85933,310978
0.7900000000000005,336644,217007,86349,311513
0.8000000000000005,332184,220518,87298,312430
0.8100000000000005,330176,220949,88875,312904
0.8200000000000005,326127,223940,89933,313478
0.8300000000000005,323634,225450,90916,314403
0.8400000000000005,321064,226894,92042,314890
0.8500000000000005,317725,229130,93145,315484
0.8600000000000005,314781,229933,95286,316030
0.8700000000000006,310621,234015,95364,316662
0.8800000000000006,309127,234149,96724,317516
0.8900000000000006,304537,236758,98705,317911
0.9000000000000006,301044,239194,99762,318766
0.9100000000000006,297386,241426,101188,319028
0.9200000000000006,293814,243660,102526,319659
0.9300000000000006,290292,245477,104231,319845
0.9400000000000006,286153,248244,105603,320431
0.9500000000000006,282750,250050,107200,320978
0.9600000000000006,278128,252852,109020,321086
0.9700000000000006,274320,254974,110706,321677
0.9800000000000006,270646,257264,112090,321972
0.9900000000000007,265789,259706,114505,322412
1.0,261778,262349,115873,322759
