Epsilon,ChungToiWin,ChungToiLoss,ChungToiDraw,StatesInPolicy
0.0,15348,16748,7904,124861
0.01,17954,15259,6787,117831
0.02,18467,15002,6531,117149
0.03,18659,15007,6334,114904
0.04,18362,15219,6419,120260
0.05,19020,14591,6389,118408
0.060000000000000005,18511,14983,6506,120033
0.07,18364,15339,6297,121303
0.08,18648,15117,6235,122952
0.09,19293,14584,6123,122740
0.09999999999999999,18949,14586,6465,124418
0.10999999999999999,19350,14449,6201,121254
0.11999999999999998,20615,13602,5783,119528
0.12999999999999998,19775,14422,5803,124199
0.13999999999999999,20188,13757,6055,121916
0.15,20226,13753,6021,122859
0.16,18918,14715,6367,129846
0.17,19458,14385,6157,128951
0.18000000000000002,20056,14168,5776,126310
0.19000000000000003,19650,14229,6121,126739
0.20000000000000004,19159,14711,6130,130364
0.21000000000000005,19757,14300,5943,129251
0.22000000000000006,20016,13965,6019,128128
0.23000000000000007,19638,14309,6053,130704
0.24000000000000007,18524,15070,6406,134842
0.25000000000000006,18399,15343,6258,135280
0.26000000000000006,19677,14327,5996,132129
0.2700000000000001,19385,14544,6071,134791
0.2800000000000001,19652,14269,6079,133060
0.2900000000000001,19035,14615,6350,135508
0.3000000000000001,19629,14469,5902,135238
0.3100000000000001,19161,14491,6348,136003
0.3200000000000001,18472,15142,6386,139100
0.3300000000000001,18698,15043,6259,138181
0.34000000000000014,18726,15052,6222,140381
0.35000000000000014,18994,14761,6245,137361
0.36000000000000015,18295,15262,6443,141171
0.37000000000000016,18423,15042,6535,142031
0.38000000000000017,18851,14888,6261,140624
0.3900000000000002,18821,14898,6281,141771
0.4000000000000002,18010,15587,6403,143857
0.4100000000000002,18492,15220,6288,143491
0.4200000000000002,18549,14966,6485,142717
0.4300000000000002,18589,15206,6205,144171
0.4400000000000002,18401,15297,6302,144124
0.45000000000000023,18264,15362,6374,144161
0.46000000000000024,17694,15695,6611,147347
0.47000000000000025,18128,15393,6479,145428
0.48000000000000026,18426,15090,6484,145621
0.49000000000000027,18299,15377,6324,146543
0.5000000000000002,17608,15746,6646,149315
0.5100000000000002,17843,15667,6490,148619
0.5200000000000002,17774,15645,6581,150281
0.5300000000000002,17977,15484,6539,148298
0.5400000000000003,18247,15355,6398,148895
0.5500000000000003,18038,15433,6529,149488
0.5600000000000003,17515,15757,6728,151915
0.5700000000000003,17608,15904,6488,151222
0.5800000000000003,17830,15553,6617,150882
0.5900000000000003,17808,15547,6645,152056
0.6000000000000003,17672,15708,6620,152269
0.6100000000000003,17414,15908,6678,153093
0.6200000000000003,17308,15948,6744,153480
0.6300000000000003,17501,15890,6609,153159
0.6400000000000003,17568,15727,6705,154342
0.6500000000000004,17265,15840,6895,154636
0.6600000000000004,17483,15865,6652,153913
0.6700000000000004,17368,15807,6825,155804
0.6800000000000004,17180,15940,6880,155988
0.6900000000000004,17408,15829,6763,156865
0.7000000000000004,17094,16123,6783,157899
0.7100000000000004,17166,16110,6724,157681
0.7200000000000004,17176,16013,6811,159152
0.7300000000000004,17086,16141,6773,159894
0.7400000000000004,17233,15890,6877,158535
0.7500000000000004,17140,15947,6913,159946
0.7600000000000005,17034,15979,6987,160306
0.7700000000000005,16867,16147,6986,159791
0.7800000000000005,16981,16023,6996,160245
0.7900000000000005,17065,16116,6819,160955
0.8000000000000005,17007,16036,6957,161401
0.8100000000000005,16944,15914,7142,161843
0.8200000000000005,16946,16211,6843,162356
0.8300000000000005,16836,16152,7012,162469
0.8400000000000005,16890,16150,6960,162178
0.8500000000000005,16793,16364,6843,163037
0.8600000000000005,16755,16220,7025,163711
0.8700000000000006,16644,16266,7090,164051
0.8800000000000006,16599,16199,7202,163420
0.8900000000000006,16691,16331,6978,163803
0.9000000000000006,16703,16208,7089,164742
0.9100000000000006,16813,16101,7086,165359
0.9200000000000006,16626,16142,7232,164593
0.9300000000000006,16465,16268,7267,165281
0.9400000000000006,16522,16351,7127,165855
0.9500000000000006,16416,16400,7184,166049
0.9600000000000006,16290,16478,7232,166658
0.9700000000000006,16453,16334,7213,166132
0.9800000000000006,16228,16583,7189,166140
0.9900000000000007,16457,16383,7160,166533
1.0,16323,16393,7284,165940
