Epsilon,NimWin,NimLoss,NimDraw,StatesInPolicy
0.0,60424,67576,0,448
0.01,99686,28314,0,511
0.02,99875,28125,0,508
0.03,99039,28961,0,511
0.04,100285,27715,0,511
0.05,99090,28910,0,510
0.060000000000000005,99502,28498,0,511
0.07,97790,30210,0,511
0.08,97880,30120,0,511
0.09,98411,29589,0,511
0.09999999999999999,96134,31866,0,511
0.10999999999999999,97590,30410,0,511
0.11999999999999998,97374,30626,0,511
0.12999999999999998,94949,33051,0,511
0.13999999999999999,96181,31819,0,511
0.15,94191,33809,0,511
0.16,94671,33329,0,511
0.17,95684,32316,0,511
0.18000000000000002,95560,32440,0,511
0.19000000000000003,94833,33167,0,511
0.20000000000000004,93319,34681,0,511
0.21000000000000005,93685,34315,0,511
0.22000000000000006,94219,33781,0,511
0.23000000000000007,93754,34246,0,511
0.24000000000000007,93233,34767,0,511
0.25000000000000006,92062,35938,0,511
0.26000000000000006,94038,33962,0,511
0.2700000000000001,92155,35845,0,511
0.2800000000000001,92315,35685,0,511
0.2900000000000001,92076,35924,0,511
0.3000000000000001,91410,36590,0,511
0.3100000000000001,90538,37462,0,511
0.3200000000000001,89076,38924,0,511
0.3300000000000001,91224,36776,0,511
0.34000000000000014,90603,37397,0,511
0.35000000000000014,90089,37911,0,511
0.36000000000000015,89555,38445,0,511
0.37000000000000016,88832,39168,0,511
0.38000000000000017,89683,38317,0,511
0.3900000000000002,88701,39299,0,511
0.4000000000000002,88832,39168,0,511
0.4100000000000002,87960,40040,0,511
0.4200000000000002,86474,41526,0,511
0.4300000000000002,87661,40339,0,511
0.4400000000000002,86511,41489,0,511
0.45000000000000023,86495,41505,0,511
0.46000000000000024,85285,42715,0,511
0.47000000000000025,85768,42232,0,511
0.48000000000000026,85004,42996,0,511
0.49000000000000027,85754,42246,0,511
0.5000000000000002,84634,43366,0,511
0.5100000000000002,84752,43248,0,511
0.5200000000000002,83718,44282,0,511
0.5300000000000002,83319,44681,0,511
0.5400000000000003,83158,44842,0,511
0.5500000000000003,83631,44369,0,511
0.5600000000000003,82420,45580,0,511
0.5700000000000003,82252,45748,0,511
0.5800000000000003,82128,45872,0,511
0.5900000000000003,81997,46003,0,511
0.6000000000000003,80940,47060,0,511
0.6100000000000003,81447,46553,0,511
0.6200000000000003,80338,47662,0,511
0.6300000000000003,80114,47886,0,511
0.6400000000000003,80017,47983,0,511
0.6500000000000004,78973,49027,0,511
0.6600000000000004,79337,48663,0,511
0.6700000000000004,78223,49777,0,511
0.6800000000000004,78543,49457,0,511
0.6900000000000004,77816,50184,0,511
0.7000000000000004,77754,50246,0,511
0.7100000000000004,77363,50637,0,511
0.7200000000000004,76617,51383,0,511
0.7300000000000004,76210,51790,0,511
0.7400000000000004,75882,52118,0,511
0.7500000000000004,75106,52894,0,511
0.7600000000000005,74611,53389,0,511
0.7700000000000005,74475,53525,0,511
0.7800000000000005,74097,53903,0,511
0.7900000000000005,73350,54650,0,511
0.8000000000000005,73126,54874,0,511
0.8100000000000005,72391,55609,0,511
0.8200000000000005,72658,55342,0,511
0.8300000000000005,72347,55653,0,511
0.8400000000000005,71712,56288,0,511
0.8500000000000005,70995,57005,0,511
0.8600000000000005,70778,57222,0,511
0.8700000000000006,70365,57635,0,511
0.8800000000000006,69730,58270,0,511
0.8900000000000006,69037,58963,0,511
0.9000000000000006,68862,59138,0,511
0.9100000000000006,68477,59523,0,511
0.9200000000000006,67812,60188,0,511
0.9300000000000006,67767,60233,0,511
0.9400000000000006,66858,61142,0,511
0.9500000000000006,66380,61620,0,511
0.9600000000000006,65976,62024,0,511
0.9700000000000006,65385,62615,0,511
0.9800000000000006,64991,63009,0,511
0.9900000000000007,64640,63360,0,511
1.0,63996,64004,0,511
