Epsilon,TicTacToeNormalWin,TicTacToeNormalLoss,TicTacToeNormalDraw,StatesInPolicy
0.0,16123,18811,5066,802
0.01,20059,13362,6579,2225
0.02,21564,11482,6954,2604
0.03,22795,9501,7704,2658
0.04,22962,9524,7514,2893
0.05,23688,8175,8137,2994
0.060000000000000005,24780,7316,7904,3049
0.07,23678,8356,7966,3200
0.08,24192,7814,7994,3223
0.09,24960,7440,7600,3324
0.09999999999999999,25297,7599,7104,3409
0.10999999999999999,23706,7513,8781,3529
0.11999999999999998,24444,7854,7702,3524
0.12999999999999998,24349,7953,7698,3625
0.13999999999999999,24189,7742,8069,3674
0.15,24357,7753,7890,3731
0.16,24763,7797,7440,3721
0.17,24289,8000,7711,3813
0.18000000000000002,24237,7969,7794,3774
0.19000000000000003,23601,8107,8292,3832
0.20000000000000004,24075,8335,7590,3906
0.21000000000000005,24218,8364,7418,3914
0.22000000000000006,23820,8410,7770,3947
0.23000000000000007,24077,8448,7475,3964
0.24000000000000007,23793,8743,7464,4018
0.25000000000000006,24128,8662,7210,4055
0.26000000000000006,23588,8993,7419,4104
0.2700000000000001,24034,8988,6978,4064
0.2800000000000001,23871,8991,7138,4112
0.2900000000000001,23829,9341,6830,4163
0.3000000000000001,23316,9302,7382,4156
0.3100000000000001,23709,9491,6800,4187
0.3200000000000001,23661,9749,6590,4213
0.3300000000000001,23308,9505,7187,4271
0.34000000000000014,22889,9789,7322,4243
0.35000000000000014,23049,10024,6927,4287
0.36000000000000015,23407,9946,6647,4297
0.37000000000000016,23320,9972,6708,4303
0.38000000000000017,23479,10094,6427,4317
0.3900000000000002,23131,10310,6559,4348
0.4000000000000002,23011,10389,6600,4351
0.4100000000000002,22960,10687,6353,4358
0.4200000000000002,22776,10738,6486,4385
0.4300000000000002,22709,10841,6450,4393
0.4400000000000002,22657,10951,6392,4395
0.45000000000000023,22761,11097,6142,4396
0.46000000000000024,22644,10869,6487,4427
0.47000000000000025,22400,11155,6445,4424
0.48000000000000026,22220,11503,6277,4431
0.49000000000000027,22075,11696,6229,4450
0.5000000000000002,22204,11767,6029,4433
0.5100000000000002,22168,11765,6067,4467
0.5200000000000002,22330,11645,6025,4450
0.5300000000000002,21904,11979,6117,4477
0.5400000000000003,21832,12159,6009,4481
0.5500000000000003,22070,12078,5852,4467
0.5600000000000003,21873,12290,5837,4477
0.5700000000000003,21616,12530,5854,4485
0.5800000000000003,21659,12423,5918,4486
0.5900000000000003,21733,12620,5647,4500
0.6000000000000003,21243,12946,5811,4493
0.6100000000000003,21214,12873,5913,4501
0.6200000000000003,21292,13001,5707,4501
0.6300000000000003,21236,13081,5683,4507
0.6400000000000003,20823,13416,5761,4504
0.6500000000000004,20971,13508,5521,4506
0.6600000000000004,20802,13611,5587,4513
0.6700000000000004,20800,13709,5491,4510
0.6800000000000004,20834,13584,5582,4515
0.6900000000000004,20761,13838,5401,4518
0.7000000000000004,20597,13881,5522,4513
0.7100000000000004,20372,14224,5404,4513
0.7200000000000004,20506,13931,5563,4516
0.7300000000000004,20235,14303,5462,4515
0.7400000000000004,20035,14488,5477,4520
0.7500000000000004,20085,14454,5461,4518
0.7600000000000005,19949,14551,5500,4518
0.7700000000000005,19945,14711,5344,4519
0.7800000000000005,19839,14841,5320,4517
0.7900000000000005,19681,15042,5277,4518
0.8000000000000005,19616,15009,5375,4518
0.8100000000000005,19435,15325,5240,4518
0.8200000000000005,19206,15518,5276,4520
0.8300000000000005,19393,15429,5178,4518
0.8400000000000005,19232,15498,5270,4519
0.8500000000000005,19232,15601,5167,4520
0.8600000000000005,18992,15789,5219,4520
0.8700000000000006,18822,16054,5124,4520
0.8800000000000006,18960,15922,5118,4519
0.8900000000000006,18434,16349,5217,4520
0.9000000000000006,18630,16305,5065,4520
0.9100000000000006,18646,16297,5057,4520
0.9200000000000006,18242,16552,5206,4520
0.9300000000000006,18305,16623,5072,4520
0.9400000000000006,18170,16733,5097,4520
0.9500000000000006,17959,16912,5129,4520
0.9600000000000006,17917,16983,5100,4520
0.9700000000000006,17639,17216,5145,4520
0.9800000000000006,17783,17128,5089,4520
0.9900000000000007,17570,17342,5088,4520
1.0,17411,17479,5110,4520
