Epsilon,TicTacToeNormalWin,TicTacToeNormalLoss,TicTacToeNormalDraw,StatesInPolicy
0.0,65065,78722,16213,802
0.01,90078,29733,40189,2977
0.02,101721,23391,34888,3218
0.03,108246,19013,32741,3334
0.04,106094,18761,35145,3582
0.05,106970,18598,34432,3617
0.060000000000000005,108488,18243,33269,3781
0.07,108346,18434,33220,3945
0.08,104464,19864,35672,3966
0.09,105519,19345,35136,3958
0.09999999999999999,104876,19401,35723,4083
0.10999999999999999,106165,19612,34223,4098
0.11999999999999998,104705,20413,34882,4133
0.12999999999999998,105709,20549,33742,4186
0.13999999999999999,105513,21672,32815,4261
0.15,104747,21793,33460,4266
0.16,105142,22412,32446,4251
0.17,103368,22619,34013,4339
0.18000000000000002,104551,22655,32794,4314
0.19000000000000003,102949,23782,33269,4372
0.20000000000000004,104307,24156,31537,4349
0.21000000000000005,103794,24439,31767,4394
0.22000000000000006,103032,25423,31545,4400
0.23000000000000007,104596,25314,30090,4417
0.24000000000000007,102953,25853,31194,4423
0.25000000000000006,103279,26307,30414,4426
0.26000000000000006,103704,26759,29537,4436
0.2700000000000001,102424,27499,30077,4455
0.2800000000000001,101657,27697,30646,4469
0.2900000000000001,103212,27729,29059,4471
0.3000000000000001,101209,28546,30245,4481
0.3100000000000001,100962,29284,29754,4485
0.3200000000000001,101722,29571,28707,4492
0.3300000000000001,100401,30029,29570,4498
0.34000000000000014,100235,30817,28948,4502
0.35000000000000014,101623,30852,27525,4500
0.36000000000000015,100354,31920,27726,4509
0.37000000000000016,98922,32509,28569,4510
0.38000000000000017,98484,33051,28465,4509
0.3900000000000002,97894,33370,28736,4509
0.4000000000000002,99569,33780,26651,4506
0.4100000000000002,98362,34558,27080,4515
0.4200000000000002,98583,34681,26736,4516
0.4300000000000002,97536,35348,27116,4518
0.4400000000000002,96885,36133,26982,4519
0.45000000000000023,96740,36639,26621,4516
0.46000000000000024,96169,37377,26454,4518
0.47000000000000025,96279,37483,26238,4519
0.48000000000000026,95506,38080,26414,4520
0.49000000000000027,96118,38322,25560,4519
0.5000000000000002,95183,39200,25617,4520
0.5100000000000002,94765,39586,25649,4519
0.5200000000000002,94550,40463,24987,4520
0.5300000000000002,93694,41078,25228,4520
0.5400000000000003,93819,41395,24786,4520
0.5500000000000003,93055,42011,24934,4520
0.5600000000000003,92330,42946,24724,4520
0.5700000000000003,92193,43272,24535,4520
0.5800000000000003,92378,43583,24039,4520
0.5900000000000003,91725,44334,23941,4520
0.6000000000000003,91305,44981,23714,4520
0.6100000000000003,90477,45799,23724,4520
0.6200000000000003,90412,45867,23721,4520
0.6300000000000003,89572,46734,23694,4520
0.6400000000000003,89467,47118,23415,4520
0.6500000000000004,88586,48074,23340,4520
0.6600000000000004,88528,48420,23052,4520
0.6700000000000004,87814,48962,23224,4520
0.6800000000000004,87146,49845,23009,4520
0.6900000000000004,87141,50426,22433,4520
0.7000000000000004,86661,50648,22691,4520
0.7100000000000004,86168,51469,22363,4520
0.7200000000000004,85155,52337,22508,4520
0.7300000000000004,84649,52825,22526,4520
0.7400000000000004,85141,52829,22030,4520
0.7500000000000004,83978,53960,22062,4520
0.7600000000000005,83494,54735,21771,4520
0.7700000000000005,82754,55292,21954,4520
0.7800000000000005,82986,55535,21479,4520
0.7900000000000005,82138,56057,21805,4520
0.8000000000000005,81600,56876,21524,4520
0.8100000000000005,80744,57451,21805,4520
0.8200000000000005,80024,58512,21464,4520
0.8300000000000005,79497,59237,21266,4520
0.8400000000000005,79240,59674,21086,4520
0.8500000000000005,78972,59906,21122,4520
0.8600000000000005,78290,60897,20813,4520
0.8700000000000006,77353,61682,20965,4520
0.8800000000000006,77013,62162,20825,4520
0.8900000000000006,76402,62746,20852,4520
0.9000000000000006,75790,63355,20855,4520
0.9100000000000006,75055,64292,20653,4520
0.9200000000000006,75003,64389,20608,4520
0.9300000000000006,73907,65339,20754,4520
0.9400000000000006,73593,65686,20721,4520
0.9500000000000006,73037,66349,20614,4520
0.9600000000000006,72406,67011,20583,4520
0.9700000000000006,71711,67891,20398,4520
0.9800000000000006,70823,68707,20470,4520
0.9900000000000007,70782,69077,20141,4520
1.0,69796,70049,20155,4520
